"timestamp","open","high","close","low","volume"
2025-09-11 00:00:00,113794.0,114115.0,113760.0,113450.0,60.7849
2025-09-11 01:00:00,113759.0,113920.0,113627.0,113374.0,53.318123
2025-09-11 02:00:00,113593.0,113655.0,113621.0,113207.0,170.80296
2025-09-11 03:00:00,113621.0,113901.0,113600.0,113595.0,75.60429
2025-09-11 04:00:00,113609.0,113885.0,113878.0,113566.0,20.644173
2025-09-11 05:00:00,113879.0,114031.0,113904.0,113753.0,31.947113
2025-09-11 06:00:00,113928.0,114047.0,113945.0,113813.0,43.681606
2025-09-11 07:00:00,113986.0,114031.0,113898.0,113708.0,25.370703
2025-09-11 08:00:00,113904.0,114195.0,113951.0,113869.0,25.288195
2025-09-11 09:00:00,113951.0,113983.0,113846.0,113753.0,33.52246
2025-09-11 10:00:00,113858.0,114462.0,114454.0,113846.0,49.899414
2025-09-11 11:00:00,114399.0,114399.0,114190.0,114115.0,38.581684
2025-09-11 12:00:00,114203.0,114370.0,114298.0,114007.0,83.826965
2025-09-11 13:00:00,114295.0,114485.0,114421.0,114115.0,48.34049
2025-09-11 14:00:00,114339.0,114355.0,114076.0,114007.0,59.851738
2025-09-11 15:00:00,114115.0,114250.0,114089.0,114020.0,38.87447
2025-09-11 16:00:00,114088.0,114117.0,113917.0,113815.0,37.790504
2025-09-11 17:00:00,113917.0,114148.0,114104.0,113912.0,41.735466
2025-09-11 18:00:00,114059.0,114154.0,114045.0,113934.0,14.015333
2025-09-11 19:00:00,114055.0,114527.0,113998.0,113561.0,191.11241
2025-09-11 20:00:00,114015.0,114731.0,114650.0,113460.0,183.78673
2025-09-11 21:00:00,114665.0,114700.0,114551.0,113959.0,158.48595
2025-09-11 22:00:00,114496.0,114735.0,114154.0,114025.0,39.131905
2025-09-11 23:00:00,114224.0,114617.0,114451.0,114210.0,15.563348
2025-09-12 00:00:00,114452.0,114649.0,114613.0,114364.0,43.532497
2025-09-12 01:00:00,114603.0,114654.0,114341.0,114137.0,25.425924
2025-09-12 02:00:00,114310.0,114575.0,114560.0,114232.0,54.008522
2025-09-12 03:00:00,114446.0,114546.0,114447.0,114287.0,47.415596
2025-09-12 04:00:00,114434.0,114554.0,114525.0,114434.0,17.92233
2025-09-12 05:00:00,114525.0,115306.0,115179.0,114476.0,158.265
2025-09-12 06:00:00,115117.0,115533.0,115531.0,115117.0,57.036484
2025-09-12 07:00:00,115533.0,116358.0,115961.0,115466.0,169.91
2025-09-12 08:00:00,115962.0,116073.0,115424.0,115415.0,94.52329
2025-09-12 09:00:00,115424.0,115700.0,115447.0,115306.0,69.06345
2025-09-12 10:00:00,115435.0,115449.0,115242.0,115106.0,46.70511
2025-09-12 11:00:00,115228.0,115535.0,115388.0,115121.0,99.0513
2025-09-12 12:00:00,115388.0,115701.0,115661.0,115343.0,36.825108
2025-09-12 13:00:00,115660.0,115660.0,115365.0,115300.0,36.889294
2025-09-12 14:00:00,115357.0,115440.0,115148.0,115144.0,169.97188
2025-09-12 15:00:00,115147.0,115313.0,115109.0,114995.0,86.33359
2025-09-12 16:00:00,115109.0,115164.0,115036.0,114912.0,42.258648
2025-09-12 17:00:00,115036.0,115114.0,115014.0,114958.0,17.448708
2025-09-12 18:00:00,114980.0,115161.0,114943.0,114937.0,33.316654
2025-09-12 19:00:00,114992.0,115216.0,115110.0,114770.0,56.496384
2025-09-12 20:00:00,115110.0,115241.0,115201.0,114858.0,86.06695
2025-09-12 21:00:00,115200.0,115507.0,115298.0,114865.0,376.27267
2025-09-12 22:00:00,115311.0,115327.0,115213.0,114974.0,101.14913
2025-09-12 23:00:00,115158.0,115565.0,115531.0,115059.0,59.95034
2025-09-13 00:00:00,115531.0,115995.0,115889.0,115449.0,89.23393
2025-09-13 01:00:00,115888.0,116578.0,116557.0,115838.0,102.83363
2025-09-13 02:00:00,116504.0,116805.0,116783.0,116309.0,227.44708
2025-09-13 03:00:00,116784.0,116784.0,116267.0,116095.0,71.62867
2025-09-13 04:00:00,116261.0,116261.0,115969.0,115867.0,27.392561
2025-09-13 05:00:00,115969.0,116465.0,116142.0,115969.0,36.494118
2025-09-13 06:00:00,116118.0,116242.0,116119.0,116021.0,21.019058
2025-09-13 07:00:00,116094.0,116364.0,116294.0,116040.0,71.99939
2025-09-13 08:00:00,116294.0,116348.0,115843.0,115687.0,42.861702
2025-09-13 09:00:00,115842.0,116053.0,115948.0,115772.0,27.922636
2025-09-13 10:00:00,115936.0,116077.0,115999.0,115909.0,13.824482
2025-09-13 11:00:00,115934.0,115961.0,115769.0,115742.0,13.921292
2025-09-13 12:00:00,115769.0,115955.0,115776.0,115735.0,23.61504
2025-09-13 13:00:00,115776.0,115883.0,115809.0,115729.0,13.015221
2025-09-13 14:00:00,115809.0,115924.0,115855.0,115773.0,9.155713
2025-09-13 15:00:00,115855.0,116104.0,116019.0,115848.0,16.078686
2025-09-13 16:00:00,116019.0,116100.0,116069.0,115930.0,12.079955
2025-09-13 17:00:00,116069.0,116244.0,116015.0,115986.0,24.619898
2025-09-13 18:00:00,116003.0,116074.0,116040.0,115948.0,20.33093
2025-09-13 19:00:00,116039.0,116130.0,116073.0,115931.0,23.624527
2025-09-13 20:00:00,116072.0,116073.0,115822.0,115702.0,26.807148
2025-09-13 21:00:00,115822.0,116026.0,115881.0,115679.0,49.765026
2025-09-13 22:00:00,115843.0,115993.0,115829.0,115693.0,33.608765
2025-09-13 23:00:00,115836.0,115885.0,115387.0,115177.0,67.358665
2025-09-14 00:00:00,115375.0,115632.0,115619.0,115244.0,50.91526
2025-09-14 01:00:00,115618.0,115715.0,115702.0,115478.0,18.789183
2025-09-14 02:00:00,115704.0,115854.0,115832.0,115640.0,23.31581
2025-09-14 03:00:00,115849.0,116038.0,115963.0,115849.0,21.721106
2025-09-14 04:00:00,115962.0,116038.0,115950.0,115905.0,3.5664048
2025-09-14 05:00:00,115976.0,115988.0,115934.0,115869.0,16.185339
2025-09-14 06:00:00,115935.0,116035.0,115983.0,115924.0,12.91121
2025-09-14 07:00:00,115983.0,116061.0,115957.0,115883.0,29.291481
2025-09-14 08:00:00,115941.0,116049.0,116025.0,115803.0,29.566578
2025-09-14 09:00:00,116026.0,116160.0,115914.0,115805.0,28.074663
2025-09-14 10:00:00,115922.0,115922.0,115722.0,115715.0,25.079437
2025-09-14 11:00:00,115716.0,115834.0,115811.0,115521.0,23.432858
2025-09-14 12:00:00,115811.0,115979.0,115927.0,115792.0,10.249955
2025-09-14 13:00:00,115928.0,116007.0,115795.0,115758.0,14.879064
2025-09-14 14:00:00,115797.0,115896.0,115896.0,115794.0,13.792225
2025-09-14 15:00:00,115875.0,116035.0,115978.0,115825.0,10.29389
2025-09-14 16:00:00,115970.0,116216.0,116130.0,115952.0,20.821215
2025-09-14 17:00:00,116131.0,116198.0,116087.0,116007.0,19.424572
2025-09-14 18:00:00,116087.0,116164.0,115829.0,115816.0,38.864216
2025-09-14 19:00:00,115913.0,115940.0,115839.0,115730.0,33.65651
2025-09-14 20:00:00,115840.0,115846.0,115407.0,115292.0,78.13966
2025-09-14 21:00:00,115388.0,115756.0,115448.0,115231.0,87.49631
2025-09-14 22:00:00,115467.0,115479.0,115260.0,115260.0,12.074592
2025-09-14 23:00:00,115274.0,115600.0,115559.0,115250.0,22.055578
2025-09-15 00:00:00,115549.0,115701.0,115605.0,115467.0,18.842308
2025-09-15 01:00:00,115582.0,115585.0,115448.0,115432.0,7.0551267
2025-09-15 02:00:00,115448.0,115687.0,115684.0,115371.0,16.793
2025-09-15 03:00:00,115685.0,115896.0,115857.0,115685.0,25.329369
2025-09-15 04:00:00,115852.0,116132.0,116111.0,115667.0,52.5578
2025-09-15 05:00:00,116118.0,116118.0,116084.0,115869.0,39.15623
2025-09-15 06:00:00,116065.0,116065.0,115416.0,115190.0,52.2271
2025-09-15 07:00:00,115379.0,115379.0,115033.0,115010.0,23.370962
2025-09-15 08:00:00,115045.0,115361.0,115343.0,114885.0,44.300613
2025-09-15 09:00:00,115351.0,115479.0,115413.0,115328.0,20.641186
2025-09-15 10:00:00,115419.0,115618.0,115561.0,115419.0,10.184262
2025-09-15 11:00:00,115469.0,116187.0,116096.0,115433.0,49.015
2025-09-15 12:00:00,116096.0,116592.0,116565.0,116048.0,32.4207
2025-09-15 13:00:00,116558.0,116786.0,116163.0,116092.0,48.31663
2025-09-15 14:00:00,116163.0,116424.0,115877.0,115687.0,62.165287
2025-09-15 15:00:00,115857.0,115857.0,114733.0,114685.0,88.63414
2025-09-15 16:00:00,114757.0,115202.0,114950.0,114757.0,37.003338
2025-09-15 17:00:00,114950.0,114989.0,114810.0,114762.0,14.245215
2025-09-15 18:00:00,114803.0,115231.0,115111.0,114774.0,26.624012
2025-09-15 19:00:00,115111.0,115117.0,114754.0,114706.0,37.906063
2025-09-15 20:00:00,114756.0,115123.0,114721.0,114421.0,199.26913
2025-09-15 21:00:00,114701.0,115063.0,114721.0,114477.0,142.62862
2025-09-15 22:00:00,114711.0,114958.0,114933.0,114431.0,186.03577
2025-09-15 23:00:00,114902.0,114959.0,114720.0,114633.0,33.991745
2025-09-16 00:00:00,114722.0,115147.0,115122.0,114639.0,31.107908
2025-09-16 01:00:00,115125.0,115446.0,115317.0,114912.0,31.56247
2025-09-16 02:00:00,115389.0,115582.0,115321.0,115016.0,189.05438
2025-09-16 03:00:00,115322.0,115537.0,115408.0,115231.0,51.26578
2025-09-16 04:00:00,115411.0,115563.0,115561.0,115323.0,54.016285
2025-09-16 05:00:00,115555.0,115643.0,115353.0,115260.0,57.785374
2025-09-16 06:00:00,115333.0,115519.0,115459.0,115275.0,24.75644
2025-09-16 07:00:00,115422.0,115422.0,115133.0,114990.0,68.68558
2025-09-16 08:00:00,115134.0,115535.0,115086.0,115050.0,55.334824
2025-09-16 09:00:00,115082.0,115259.0,115061.0,115060.0,8.052863
2025-09-16 10:00:00,115075.0,115451.0,115338.0,115075.0,20.664957
2025-09-16 11:00:00,115338.0,115569.0,115531.0,114981.0,48.62181
2025-09-16 12:00:00,115531.0,115977.0,115959.0,115476.0,56.02846
2025-09-16 13:00:00,115960.0,116035.0,115805.0,115632.0,34.93063
2025-09-16 14:00:00,115802.0,115919.0,115798.0,115744.0,28.388863
2025-09-16 15:00:00,115798.0,116001.0,115713.0,115563.0,51.469486
