"timestamp","open","high","low","close","volume"
2024-11-26 00:00:00.000 +0700,95839.0,95892.0,94840.0,95120.0,252.40578
2024-11-26 01:00:00.000 +0700,95102.0,96033.0,94835.0,95107.0,95.89752
2024-11-26 02:00:00.000 +0700,94984.0,95286.0,94396.0,94752.0,144.17311
2024-11-26 03:00:00.000 +0700,94716.0,95339.0,94506.0,94943.0,84.25341
2024-11-26 04:00:00.000 +0700,94893.0,95198.0,93562.0,93672.0,203.34352
2024-11-26 05:00:00.000 +0700,93722.0,94381.0,92584.0,94381.0,294.7307
2024-11-26 06:00:00.000 +0700,94379.0,94379.0,92850.0,93071.0,218.4585
2024-11-26 07:00:00.000 +0700,93035.0,94342.0,92768.0,93864.0,190.02734
2024-11-26 08:00:00.000 +0700,93888.0,94873.0,93888.0,94829.0,110.96503
2024-11-26 09:00:00.000 +0700,94767.0,94920.0,94464.0,94614.0,90.90166
2024-11-26 10:00:00.000 +0700,94594.0,94733.0,94274.0,94508.0,6.0074744
2024-11-26 11:00:00.000 +0700,94500.0,94546.0,94100.0,94322.0,7.4122286
2024-11-26 12:00:00.000 +0700,94313.0,94703.0,94221.0,94683.0,84.962654
2024-11-26 13:00:00.000 +0700,94683.0,94999.0,94498.0,94544.0,41.48781
2024-11-26 14:00:00.000 +0700,94498.0,94527.0,93550.0,93902.0,186.26012
2024-11-26 15:00:00.000 +0700,93915.0,93915.0,92313.0,93219.0,302.3537
2024-11-26 16:00:00.000 +0700,93218.0,93741.0,93109.0,93544.0,83.77268
2024-11-26 17:00:00.000 +0700,93518.0,93753.0,92259.0,92297.0,147.91988
2024-11-26 18:00:00.000 +0700,92297.0,92658.0,91412.0,92356.0,252.35492
2024-11-26 19:00:00.000 +0700,92285.0,92661.0,91769.0,92140.0,88.33641
2024-11-26 20:00:00.000 +0700,92140.0,92867.0,91882.0,92146.0,123.02431
2024-11-26 21:00:00.000 +0700,92167.0,93528.0,91690.0,93416.0,134.12419
2024-11-26 22:00:00.000 +0700,93284.0,93558.0,92352.0,92978.0,185.92523
2024-11-26 23:00:00.000 +0700,92902.0,94726.0,92732.0,93998.0,231.94571
2024-11-27 00:00:00.000 +0700,93998.0,94069.0,93465.0,93606.0,72.40041
2024-11-27 01:00:00.000 +0700,93603.0,93622.0,92003.0,92137.0,393.5203
2024-11-27 02:00:00.000 +0700,92152.0,92652.0,91591.0,91687.0,189.06577
2024-11-27 03:00:00.000 +0700,91615.0,92012.0,90742.0,91080.0,391.78378
2024-11-27 04:00:00.000 +0700,90988.0,91871.0,90797.0,91657.0,138.37079
2024-11-27 05:00:00.000 +0700,91682.0,92324.0,91503.0,91749.0,62.743187
2024-11-27 06:00:00.000 +0700,91750.0,92000.0,91579.0,91995.0,58.46634
2024-11-27 07:00:00.000 +0700,91921.0,92385.0,91760.0,91905.0,113.09877
2024-11-27 08:00:00.000 +0700,91905.0,92767.0,91846.0,92700.0,108.73176
2024-11-27 09:00:00.000 +0700,92705.0,93006.0,92282.0,92953.0,215.22983
2024-11-27 10:00:00.000 +0700,92859.0,92906.0,92526.0,92601.0,17.092926
2024-11-27 11:00:00.000 +0700,92532.0,93166.0,92494.0,92559.0,204.6722
2024-11-27 12:00:00.000 +0700,92562.0,92779.0,92346.0,92747.0,43.667706
2024-11-27 13:00:00.000 +0700,92755.0,93360.0,92755.0,93064.0,61.115734
2024-11-27 14:00:00.000 +0700,93052.0,93613.0,93005.0,93551.0,72.78563
2024-11-27 15:00:00.000 +0700,93579.0,93597.0,93259.0,93400.0,54.074677
2024-11-27 16:00:00.000 +0700,93400.0,93461.0,93125.0,93438.0,30.715544
2024-11-27 17:00:00.000 +0700,93438.0,93896.0,93351.0,93830.0,117.8419
2024-11-27 18:00:00.000 +0700,93827.0,93829.0,93349.0,93377.0,31.07482
2024-11-27 19:00:00.000 +0700,93373.0,93494.0,92857.0,93494.0,81.58553
2024-11-27 20:00:00.000 +0700,93494.0,94260.0,93431.0,94260.0,128.70917
2024-11-27 21:00:00.000 +0700,94270.0,94928.0,94135.0,94916.0,242.07426
2024-11-27 22:00:00.000 +0700,94887.0,95938.0,94364.0,95843.0,220.93573
2024-11-27 23:00:00.000 +0700,95795.0,96435.0,95277.0,95778.0,290.37228
2024-11-28 00:00:00.000 +0700,95778.0,96429.0,95400.0,96375.0,182.71805
2024-11-28 01:00:00.000 +0700,96358.0,96631.0,96124.0,96229.0,163.9044
2024-11-28 02:00:00.000 +0700,96248.0,96779.0,96027.0,96761.0,155.36269
2024-11-28 03:00:00.000 +0700,96751.0,97353.0,96455.0,96610.0,158.39067
2024-11-28 04:00:00.000 +0700,96658.0,96737.0,96222.0,96423.0,149.38705
2024-11-28 05:00:00.000 +0700,96414.0,96644.0,96157.0,96212.0,60.823917
2024-11-28 06:00:00.000 +0700,96183.0,96252.0,95857.0,95965.0,78.76337
2024-11-28 07:00:00.000 +0700,95973.0,96658.0,95846.0,96541.0,139.73001
2024-11-28 08:00:00.000 +0700,96544.0,96544.0,96199.0,96389.0,67.34027
2024-11-28 09:00:00.000 +0700,96443.0,96539.0,95728.0,95779.0,226.83545
2024-11-28 10:00:00.000 +0700,95859.0,95861.0,94939.0,95582.0,222.31882
2024-11-28 11:00:00.000 +0700,95610.0,95902.0,95437.0,95839.0,12.766325
2024-11-28 12:00:00.000 +0700,95827.0,95988.0,95450.0,95536.0,17.119026
2024-11-28 13:00:00.000 +0700,95528.0,95743.0,95170.0,95532.0,48.091293
2024-11-28 14:00:00.000 +0700,95544.0,95800.0,95264.0,95288.0,44.3947
2024-11-28 15:00:00.000 +0700,95326.0,95646.0,95147.0,95502.0,156.42621
2024-11-28 16:00:00.000 +0700,95487.0,95548.0,94949.0,94950.0,73.7576
2024-11-28 17:00:00.000 +0700,94951.0,95170.0,94670.0,95015.0,70.68474
2024-11-28 18:00:00.000 +0700,94905.0,95788.0,94801.0,95574.0,95.11043
2024-11-28 19:00:00.000 +0700,95443.0,95686.0,95250.0,95509.0,35.23047
2024-11-28 20:00:00.000 +0700,95527.0,95809.0,95090.0,95753.0,57.677696
2024-11-28 21:00:00.000 +0700,95735.0,96226.0,95406.0,95456.0,133.25963
2024-11-28 22:00:00.000 +0700,95431.0,95545.0,94921.0,94965.0,57.8409
2024-11-28 23:00:00.000 +0700,95001.0,95330.0,94870.0,95034.0,20.582973
2024-11-29 00:00:00.000 +0700,95073.0,95262.0,94862.0,94913.0,85.70843
2024-11-29 01:00:00.000 +0700,94911.0,95330.0,94911.0,95316.0,93.17906
2024-11-29 02:00:00.000 +0700,95287.0,95443.0,95067.0,95131.0,22.766258
2024-11-29 03:00:00.000 +0700,95133.0,95147.0,94725.0,94835.0,158.57251
2024-11-29 04:00:00.000 +0700,94835.0,95181.0,94835.0,95137.0,36.6338
2024-11-29 05:00:00.000 +0700,95138.0,95690.0,95035.0,95630.0,134.83264
2024-11-29 06:00:00.000 +0700,95675.0,96022.0,95564.0,95635.0,76.42261
2024-11-29 07:00:00.000 +0700,95661.0,95845.0,95410.0,95507.0,184.43288
2024-11-29 08:00:00.000 +0700,95481.0,95984.0,95435.0,95958.0,43.321377
2024-11-29 09:00:00.000 +0700,95934.0,96869.0,95934.0,96768.0,67.1427
2024-11-29 10:00:00.000 +0700,96724.0,96798.0,96473.0,96574.0,5.916826
2024-11-29 11:00:00.000 +0700,96607.0,96625.0,96277.0,96285.0,26.701677
2024-11-29 12:00:00.000 +0700,96283.0,96543.0,96203.0,96203.0,32.082214
2024-11-29 13:00:00.000 +0700,96204.0,96393.0,96050.0,96230.0,19.720057
2024-11-29 14:00:00.000 +0700,96280.0,96423.0,95639.0,95673.0,31.840015
2024-11-29 15:00:00.000 +0700,95639.0,96000.0,95630.0,95998.0,17.232334
2024-11-29 16:00:00.000 +0700,95958.0,96468.0,95881.0,96350.0,61.984425
2024-11-29 17:00:00.000 +0700,96350.0,96887.0,96312.0,96886.0,109.08531
2024-11-29 18:00:00.000 +0700,96798.0,97398.0,96581.0,97293.0,109.59831
2024-11-29 19:00:00.000 +0700,97295.0,97539.0,96933.0,96961.0,126.59282
2024-11-29 20:00:00.000 +0700,96948.0,97283.0,96817.0,97258.0,39.810837
2024-11-29 21:00:00.000 +0700,97269.0,98130.0,96944.0,98034.0,259.5315
2024-11-29 22:00:00.000 +0700,98092.0,98745.0,97809.0,98441.0,458.54904
2024-11-29 23:00:00.000 +0700,98338.0,98566.0,97846.0,97880.0,298.09344
2024-11-30 00:00:00.000 +0700,97868.0,97927.0,97034.0,97101.0,78.18424
2024-11-30 01:00:00.000 +0700,97092.0,97453.0,96945.0,97251.0,30.70467
2024-11-30 02:00:00.000 +0700,97242.0,97542.0,96975.0,97436.0,130.97069
2024-11-30 03:00:00.000 +0700,97393.0,97706.0,97300.0,97408.0,80.5231
2024-11-30 04:00:00.000 +0700,97413.0,97531.0,97090.0,97447.0,46.792274
2024-11-30 05:00:00.000 +0700,97466.0,97540.0,97309.0,97356.0,120.305504
2024-11-30 06:00:00.000 +0700,97339.0,97527.0,97177.0,97425.0,30.029179
2024-11-30 07:00:00.000 +0700,97495.0,97515.0,97003.0,97072.0,35.944412
