"timestamp","open","high","low","close","volume"
2019-12-17 07:00,6910.19,6915.79,6869.2,6895.08,328.7358
2019-12-17 08:00,6886.49,6907.6,6830.0,6858.46,297.67017
2019-12-17 09:00,6863.01,6896.79,6850.0,6879.99,188.48048
2019-12-17 10:00,6870.4,6889.57,6865.67,6884.88,68.5874
2019-12-17 11:00,6884.19,6892.45,6864.7,6882.19,119.54728
2019-12-17 12:00,6882.08,6892.45,6871.03,6880.35,44.844433
2019-12-17 13:00,6880.35,6888.06,6867.37,6868.02,41.63607
2019-12-17 14:00,6869.47,6888.06,6868.99,6881.95,114.614716
2019-12-17 15:00,6879.5,6884.25,6848.0,6877.31,178.70502
2019-12-17 16:00,6867.97,6883.43,6855.23,6871.74,112.62165
2019-12-17 17:00,6871.74,6892.06,6867.49,6884.54,41.68453
2019-12-17 18:00,6881.2,6885.42,6870.0,6880.91,40.605946
2019-12-17 19:00,6880.61,6883.17,6859.57,6867.31,50.521904
2019-12-17 20:00,6863.01,6879.8,6842.11,6877.04,94.43341
2019-12-17 21:00,6866.56,6883.88,6865.72,6874.6,156.78102
2019-12-17 22:00,6874.42,6897.69,6874.41,6885.1,104.569954
2019-12-17 23:00,6885.1,6938.77,6872.6,6930.0,710.8342
2019-12-18 00:00,6930.0,6936.86,6867.7,6871.56,345.8318
2019-12-18 01:00,6880.59,6883.43,6708.01,6767.22,965.76013
2019-12-18 02:00,6755.45,6770.0,6674.6,6750.7,486.75232
2019-12-18 03:00,6750.38,6754.51,6689.54,6689.54,244.64983
2019-12-18 04:00,6694.42,6736.67,6630.0,6733.88,584.9862
2019-12-18 05:00,6733.88,6734.21,6687.05,6710.39,117.33011
2019-12-18 06:00,6711.53,6725.98,6698.54,6706.29,185.47574
2019-12-18 07:00,6701.84,6712.0,6581.26,6609.88,945.0511
2019-12-18 08:00,6618.59,6643.22,6572.0,6580.79,532.2611
2019-12-18 09:00,6583.24,6622.01,6582.93,6612.28,367.81058
2019-12-18 10:00,6617.84,6691.25,6570.54,6575.28,382.46854
2019-12-18 11:00,6590.0,6630.0,6550.0,6612.3,257.02573
2019-12-18 12:00,6619.53,6650.0,6590.62,6642.12,100.93521
2019-12-18 13:00,6641.22,6677.08,6634.46,6650.11,405.74728
2019-12-18 14:00,6650.12,6706.7,6637.97,6688.54,133.64656
2019-12-18 15:00,6698.79,6717.01,6672.26,6677.59,126.64712
2019-12-18 16:00,6684.0,6707.8,6650.62,6674.01,162.96019
2019-12-18 17:00,6681.57,6683.1,6646.44,6659.26,32.897686
2019-12-18 18:00,6661.2,6678.63,6608.26,6623.63,265.53705
2019-12-18 19:00,6616.36,6627.86,6580.03,6610.37,288.24094
2019-12-18 20:00,6610.37,6648.33,6603.32,6620.43,205.81653
2019-12-18 21:00,6621.08,6646.2,6614.0,6625.59,280.57938
2019-12-18 22:00,6630.06,6657.95,6609.77,6653.31,380.48126
2019-12-18 23:00,6645.13,6651.7,6600.01,6614.96,297.97305
2019-12-19 00:00,6618.02,6626.13,6489.99,6520.32,848.50195
2019-12-19 01:00,6532.36,6694.83,6425.0,6674.05,1455.806
2019-12-19 02:00,6691.8,6736.74,6635.14,6682.69,1022.91205
2019-12-19 03:00,6704.0,6870.28,6704.0,6824.33,1190.1271
2019-12-19 04:00,6831.23,6920.12,6776.44,6875.6,763.4783
2019-12-19 05:00,6878.65,6923.82,6833.57,6862.51,391.57455
2019-12-19 06:00,6861.35,6882.38,6824.25,6865.15,173.08978
2019-12-19 07:00,6855.46,6979.95,6855.26,6965.57,833.7345
2019-12-19 08:00,6965.2,7226.16,6942.6,7114.81,1683.2316
2019-12-19 09:00,7115.12,7208.13,7115.12,7126.68,366.3883
2019-12-19 10:00,7145.33,7449.68,7136.8,7445.01,884.9328
2019-12-19 11:00,7442.6,7445.01,7242.17,7286.91,578.39545
2019-12-19 12:00,7286.91,7372.12,7219.72,7248.53,342.33615
2019-12-19 13:00,7248.69,7257.32,7130.52,7166.17,458.53683
2019-12-19 14:00,7166.28,7195.69,7138.34,7164.82,167.1579
2019-12-19 15:00,7163.84,7183.36,7154.89,7158.75,78.90408
2019-12-19 16:00,7158.79,7169.21,7133.47,7143.0,143.66936
2019-12-19 17:00,7136.95,7173.0,7114.09,7153.5,332.14014
2019-12-19 18:00,7150.69,7170.0,7126.44,7135.64,304.7329
