"timestamp","open","high","low","close","volume"
2019-12-14 19:00,7245.0,7260.28,7237.01,7250.18,39.779144
2019-12-14 20:00,7250.18,7258.64,7150.0,7184.09,159.47884
2019-12-14 21:00,7178.86,7204.05,7160.81,7194.79,91.43431
2019-12-14 22:00,7183.34,7194.85,7170.58,7175.53,44.48458
2019-12-14 23:00,7185.53,7191.97,7140.08,7184.53,78.61069
2019-12-15 00:00,7181.82,7189.46,7141.11,7149.48,41.89269
2019-12-15 01:00,7149.48,7164.4,7109.01,7136.08,94.17354
2019-12-15 02:00,7125.55,7155.68,7115.97,7155.68,67.09727
2019-12-15 03:00,7154.65,7154.65,7010.0,7047.4,488.6458
2019-12-15 04:00,7053.25,7071.43,7007.48,7059.32,234.39894
2019-12-15 05:00,7062.14,7075.61,7050.0,7056.57,44.445244
2019-12-15 06:00,7058.82,7100.0,7056.97,7089.41,243.72418
2019-12-15 07:00,7093.63,7099.64,7062.36,7077.23,48.76055
2019-12-15 08:00,7077.94,7079.61,7059.06,7069.0,18.958471
2019-12-15 09:00,7074.36,7093.28,7060.55,7079.0,37.195312
2019-12-15 10:00,7076.8,7098.21,7064.71,7086.44,23.114763
2019-12-15 11:00,7086.44,7096.82,7059.03,7059.03,26.50135
2019-12-15 12:00,7066.35,7068.47,7007.0,7038.98,81.41423
2019-12-15 13:00,7038.98,7050.0,7013.86,7040.68,141.46829
2019-12-15 14:00,7045.79,7069.4,7036.0,7059.76,28.1883
2019-12-15 15:00,7051.11,7067.0,7042.56,7047.04,8.554135
2019-12-15 16:00,7056.64,7068.38,7046.25,7049.92,20.852089
2019-12-15 17:00,7057.78,7062.79,7038.67,7055.45,31.341196
2019-12-15 18:00,7049.45,7055.59,7031.65,7055.59,36.585213
2019-12-15 19:00,7055.59,7225.23,7029.74,7138.18,610.4884
2019-12-15 20:00,7138.37,7175.94,7122.28,7150.77,82.13459
2019-12-15 21:00,7142.99,7162.97,7123.44,7133.27,69.456696
2019-12-15 22:00,7133.75,7136.68,7083.6,7083.6,81.07976
2019-12-15 23:00,7089.52,7113.69,7081.74,7102.81,23.212076
2019-12-16 00:00,7102.81,7146.09,7052.91,7068.2,177.008
2019-12-16 01:00,7068.2,7090.38,7060.22,7077.79,68.940544
2019-12-16 02:00,7076.88,7119.59,7076.88,7109.88,14.519326
2019-12-16 03:00,7116.39,7125.22,7094.74,7115.41,14.479966
2019-12-16 04:00,7108.09,7127.16,7072.19,7077.98,26.900608
2019-12-16 05:00,7078.67,7110.59,7078.67,7095.55,28.348475
2019-12-16 06:00,7101.46,7118.7,7087.62,7108.22,39.227127
2019-12-16 07:00,7112.76,7122.17,7094.05,7101.51,64.12517
2019-12-16 08:00,7108.0,7135.2,7101.51,7123.0,31.544489
2019-12-16 09:00,7122.99,7122.99,7104.09,7117.74,48.11635
2019-12-16 10:00,7116.93,7134.29,7109.83,7109.83,45.813316
2019-12-16 11:00,7115.61,7120.7,7085.9,7115.08,74.547295
2019-12-16 12:00,7115.08,7124.99,7053.07,7067.18,48.454052
2019-12-16 13:00,7065.47,7090.39,7065.47,7089.78,50.712177
2019-12-16 14:00,7081.39,7090.02,7067.04,7073.02,52.265648
2019-12-16 15:00,7077.53,7087.06,7053.0,7061.01,45.219963
2019-12-16 16:00,7061.89,7065.94,7028.42,7061.79,193.9883
2019-12-16 17:00,7061.79,7070.69,7043.92,7060.0,18.938625
2019-12-16 18:00,7055.4,7083.45,7055.4,7076.96,41.395008
2019-12-16 19:00,7073.49,7085.25,7053.01,7058.84,104.69905
2019-12-16 20:00,7054.75,7069.71,7044.37,7053.56,97.62639
2019-12-16 21:00,7056.89,7061.73,7033.95,7045.24,183.01207
2019-12-16 22:00,7043.98,7077.2,7042.2,7059.59,306.99106
2019-12-16 23:00,7057.41,7106.51,7040.0,7077.41,275.994
2019-12-17 00:00,7078.09,7107.12,7058.0,7089.51,286.89023
2019-12-17 01:00,7096.46,7144.86,7084.03,7120.14,206.19153
2019-12-17 02:00,7140.27,7147.91,7102.0,7104.53,255.8446
2019-12-17 03:00,7111.93,7120.83,7069.13,7074.03,118.645424
2019-12-17 04:00,7082.93,7095.59,7074.02,7092.0,121.305855
2019-12-17 05:00,7092.0,7106.11,7079.87,7106.11,66.22434
2019-12-17 06:00,7102.57,7106.81,6820.0,6902.28,2445.6362
